Negative Discrimination;Positive Discrimination;priors_count_Low;priors_count_Medium;priors_count_High;priors_count_VeryHigh;positive_risk;negative_risk;c_charge_degree_F;c_charge_degree_M;race_African_American;race_Caucasian;race_Other;age_cat_25_45;age_cat_Greater_45;age_cat_Less_25;sex_Female;sex_Male;GDS-;GDS+
0.15386151535694265;0.15691518494584225;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0.4950870358268099;0.5049129641731901
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.15011151535694264;0.13566518494584226;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0.5252755567472686;0.47472444325273144
0.15688011162121976;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0.5607814527719875;0.43921854722801246
0.12194647733669342;0.17981257037468426;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0.40411871081105444;0.5958812891889456
0.14456560152064546;0.13518764106499986;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0.5167611291454014;0.4832388708545986
0.12194647733669342;0.17981257037468426;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0.40411871081105444;0.5958812891889456
0.14485322226730016;0.14559302062599883;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0.49872644529443877;0.5012735547055612
0.1817506621817962;0.1225913009963848;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0.5971922513866019;0.4028077486133981
0.14457214783762598;0.13836618312770255;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0.5109669917977355;0.4890330082022645
0.14796827021773507;0.13983664016473218;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0.5141269828270071;0.4858730171729929
0.16610322226730018;0.12434302062599888;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0.5718897260045513;0.42811027399544865
0.16985322226730015;0.13788863924686018;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0.5519340834281805;0.4480659165718195
0.1373694890707221;0.16626695175382292;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0.45241436995403483;0.5475856300459652
0.14796827021773507;0.13983664016473218;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0.5141269828270071;0.4858730171729929
0.11683462600302302;0.17193126060373323;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.40459982089965274;0.5954001791003473
0.16289790320497616;0.13560484552318605;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0.545716593562502;0.454283406437498
0.1373694890707221;0.14126695175382292;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;1;0.49300618635601395;0.506993813643986
0.10692152415018025;0.16144131532728004;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0.3984214966512178;0.6015785033487822
0.1503925897866168;0.13518764106499986;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;0.5266211506942811;0.47337884930571894
0.1709339991712964;0.14040625565693088;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;1;0.5490263354014538;0.45097366459854615
0.17813011162121978;0.10932694496810788;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;1;0.6196755568804957;0.3803244431195043
0.10963851355309963;0.17801057129255624;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.38115370195573006;0.6188462980442699
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.125349146033783;0.1671659508535552;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0.42852197157557664;0.5714780284244234
0.1686153272418881;0.14363173147793878;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0.5400061346716585;0.4599938653283415
0.10963851355309963;0.17801057129255624;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.38115370195573006;0.6188462980442699
0.14968399917129643;0.16165625565693095;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0.4807730348068228;0.5192269651931771
0.165822147837626;0.1248205645068412;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;1;0.5705360595489318;0.42946394045106817
0.1418551584347066;0.129501308541565;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0.5227631388903327;0.47723686110966734
0.13808462600302301;0.1506812606037332;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0.47818884573117115;0.5218111542688288
0.1226321566308636;0.15059669488827898;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0.4488257954788934;0.5511742045211065
0.1541425897866168;0.14873325968586124;1;0;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0.5089299462307362;0.4910700537692638
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.13397336669061302;0.13979649471679328;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0.48936492133165327;0.5106350786683467
0.11683462600302302;0.16422687922459459;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.4156906009181318;0.5843093990818682
0.15034914603378302;0.15946156947441656;1;0;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0.48529356315890176;0.5147064368410983
0.11411763660010363;0.15536200463845704;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0.42347405568600777;0.5765259443139923
0.1291425897866168;0.14873325968586124;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4647492397478307;0.5352507602521692
0.1431964773366934;0.14126695175382292;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0.5033915178289166;0.49660848217108344
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.15522336669061304;0.15125087609593196;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0.5064809534376562;0.4935190465623438
0.14796827021773507;0.13983664016473218;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0.5141269828270071;0.4858730171729929
0.11683462600302302;0.16422687922459459;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.4156906009181318;0.5843093990818682
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.11683462600302302;0.16422687922459459;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.4156906009181318;0.5843093990818682
0.13397336669061302;0.17250087609593195;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0.4371439683560083;0.5628560316439917
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.12194647733669342;0.16251695175382294;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0.4286894724097909;0.5713105275902091
0.13088851355309963;0.15676057129255624;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;1;0.45502843724787306;0.544971562752127
0.1818801116212198;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0.5968121903959546;0.40318780960404543
0.14796827021773507;0.13983664016473218;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0.5141269828270071;0.4858730171729929
0.14939637842464173;0.151250876095932;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0.496915824702528;0.503084175297472
0.169572147837626;0.1460705645068412;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0.5372281418383218;0.4627718581616782
0.14457214783762598;0.1460705645068412;0;1;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0.49742223595229995;0.5025777640477
0.14939637842464173;0.151250876095932;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0.496915824702528;0.503084175297472
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.13765710981737678;0.14396794993568318;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0.488795670165432;0.511204329834568
0.1496839991712964;0.15395187427779225;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0.4929720506045353;0.5070279493954647
0.14796827021773507;0.13983664016473218;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0.5141269828270071;0.4858730171729929
0.15688011162121976;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0.5607814527719875;0.43921854722801246
0.1411694791405364;0.13371718402797025;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0.5135552140410644;0.4864447859589356
0.1411694791405364;0.14142156540710893;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0.4995539733628572;0.5004460266371429
0.12534914603378297;0.15946156947441653;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0.4401138693469357;0.5598861306530643
0.16265710981737677;0.1439679499356832;1;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0.5304755910960847;0.46952440890391534
0.1503925897866168;0.13518764106499986;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;0.5266211506942811;0.47337884930571894
0.13397336669061302;0.17250087609593195;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0.4371439683560083;0.5628560316439917
0.15386151535694267;0.1492108035667036;1;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0.5076726106276481;0.4923273893723519
0.16241947914053642;0.12017156540710891;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0.5747509776911993;0.4252490223088007
0.1411694791405364;0.13371718402797025;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0.5135552140410644;0.4864447859589356
0.1503925897866168;0.13518764106499986;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;0.5266211506942811;0.47337884930571894
0.15379525848370637;0.13983664016473218;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0.5237689065514075;0.4762310934485925
0.17468399917129643;0.15395187427779228;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0.5315426990302625;0.4684573009697375
0.12506152528712833;0.1817605712925563;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0.40760273357511806;0.592397266424882
0.1418551584347066;0.129501308541565;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0.5227631388903327;0.47723686110966734
0.14456560152064546;0.13518764106499986;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0.5167611291454014;0.4832388708545986
0.15011151535694264;0.13566518494584226;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0.5252755567472686;0.47472444325273144
0.1291425897866168;0.14873325968586124;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4647492397478307;0.5352507602521692
0.12886151535694262;0.14921080356670358;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0.4634100792762682;0.5365899207237318
0.1496839991712964;0.15395187427779225;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0.4929720506045353;0.5070279493954647
0.17439637842464173;0.15125087609593196;0;0;0;1;1;0;1;0;0;1;0;0;1;0;1;0;0.5355376899504115;0.4644623100495885
0.13808462600302301;0.1506812606037332;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0.47818884573117115;0.5218111542688288
0.11683462600302302;0.17193126060373323;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.40459982089965274;0.5954001791003473
0.12426256826506808;0.17290001834977367;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0.41816357059149994;0.5818364294085001
0.14183462600302305;0.16422687922459459;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0.46341870369336635;0.5365812963066336
0.1818801116212198;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0.5968121903959546;0.40318780960404543
0.169572147837626;0.13836618312770255;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0.5506691788126842;0.4493308211873158
0.15379525848370637;0.13983664016473218;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0.5237689065514075;0.4762310934485925
0.12886151535694262;0.14921080356670358;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0.4634100792762682;0.5365899207237318
0.1496839991712964;0.15395187427779225;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0.4929720506045353;0.5070279493954647
0.15754525848370637;0.15338225878559353;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0.506694485799575;0.493305514200425
0.16985322226730015;0.13788863924686018;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0.5519340834281805;0.4480659165718195
0.18527623400132884;0.12434302062599883;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0.598400232648115;0.40159976735188496
0.13463851355309964;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0.4415177965794145;0.5584822034205855
0.1411694791405364;0.13371718402797025;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0.5135552140410644;0.4864447859589356
0.14291540290701926;0.16674449563466529;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;1;0.4615237671395829;0.5384762328604171
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.15839790320497615;0.11935010317815245;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0.5702935739041107;0.42970642609588927
0.146599146033783;0.17091595085355518;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;1;0.4617076399545179;0.5382923600454821
0.16281839495709263;0.12435584944082034;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0.5669672616304999;0.43303273836950007
0.12614452595402326;0.1480503103597047;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0.460054345478962;0.5399456545210379
0.13254525848370638;0.1533822587855935;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0.4635624432008377;0.5364375567991623
0.11894841350409989;0.17142523966938908;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0.40963913979148797;0.590360860208512
0.1373760353877026;0.17714987519566425;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0.4367717595440847;0.5632282404559152
0.15308012155140546;0.13042233131482187;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0.5399604835998982;0.46003951640010177
0.16289790320497616;0.13560484552318605;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0.545716593562502;0.454283406437498
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.1291425897866168;0.15643764106499988;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4522112381571588;0.5477887618428412
0.169572147837626;0.13836618312770255;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0.5506691788126842;0.4493308211873158
0.14796827021773507;0.13983664016473218;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0.5141269828270071;0.4858730171729929
0.15754525848370637;0.15338225878559353;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0.506694485799575;0.493305514200425
0.1431964773366934;0.14126695175382292;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0.5033915178289166;0.49660848217108344
0.14456560152064546;0.13518764106499986;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0.5167611291454014;0.4832388708545986
0.12506152528712833;0.1817605712925563;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0.40760273357511806;0.592397266424882
0.1373694890707221;0.14126695175382292;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;1;0.49300618635601395;0.506993813643986
0.1291425897866168;0.15643764106499988;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4522112381571588;0.5477887618428412
0.13765710981737678;0.14396794993568318;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0.488795670165432;0.511204329834568
0.14796827021773507;0.13983664016473218;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0.5141269828270071;0.4858730171729929
0.14077215776781168;0.1709159508535552;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0.4516443004209031;0.5483556995790969
0.15965904598478325;0.16058061923038802;1;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0.4985611194587879;0.5014388805412121
0.13254525848370635;0.16108664016473218;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0.45139938505932214;0.5486006149406779
0.13088851355309963;0.15676057129255624;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;1;0.45502843724787306;0.544971562752127
0.12614452595402323;0.14034592898056603;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0.4733547623121651;0.5266452376878349
0.12426256826506808;0.17290001834977367;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0.41816357059149994;0.5818364294085001
0.1753925897866168;0.1351876410649999;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0.5647255438818083;0.4352744561181917
0.14456560152064546;0.13518764106499986;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0.5167611291454014;0.4832388708545986
0.17813011162121978;0.10932694496810788;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;1;0.6196755568804957;0.3803244431195043
0.1411694791405364;0.14142156540710893;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0.4995539733628572;0.5004460266371429
0.13397336669061302;0.1647964947167933;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0.4484166042033445;0.5515833957966555
0.13765710981737678;0.17667233131482188;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0.43793896404213006;0.5620610359578699
0.1541425897866168;0.15643764106499988;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0.4963052199554202;0.5036947800445798
0.14456560152064546;0.13518764106499986;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0.5167611291454014;0.4832388708545986
0.1496839991712964;0.1366562556569309;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0.5227487111831005;0.4772512888168995
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.169572147837626;0.1460705645068412;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0.5372281418383218;0.4627718581616782
0.14939637842464173;0.151250876095932;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0.496915824702528;0.503084175297472
0.11683462600302302;0.17193126060373323;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.40459982089965274;0.5954001791003473
0.13808462600302301;0.1506812606037332;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0.47818884573117115;0.5218111542688288
0.15897336669061304;0.1647964947167933;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0.4910073037668368;0.5089926962331632
0.1651070109053251;0.14040625565693088;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;1;0.5404250125147361;0.45957498748526393
0.169572147837626;0.13836618312770255;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0.5506691788126842;0.4493308211873158
0.1431964773366934;0.14126695175382292;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0.5033915178289166;0.49660848217108344
0.13533030104036453;0.14466456679420922;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1;0.48333136277454997;0.5166686372254501
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.1541425897866168;0.14873325968586124;1;0;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0.5089299462307362;0.4910700537692638
0.13765710981737678;0.1689679499356832;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0.44894279002583387;0.5510572099741662
0.13463851355309964;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0.4415177965794145;0.5584822034205855
0.1226321566308636;0.15059669488827898;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0.4488257954788934;0.5511742045211065
0.1373183949570926;0.14061059178585394;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0.49407726975990773;0.5059227302400923
0.15175066218179617;0.13183655865135116;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0.5351110735383978;0.4648889264616022
0.1496839991712964;0.12895187427779226;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0.5372028996784799;0.4627971003215201
0.16791540290701926;0.16674449563466529;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0;0.5017493988336462;0.4982506011663538
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.12886151535694262;0.15691518494584222;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0.45091680049637306;0.5490831995036269
0.17511151535694267;0.13566518494584223;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0.5634641052123092;0.43653589478769084
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.1818801116212198;0.1305769449681079;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0.5820963482360094;0.4179036517639906
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.13765710981737678;0.15167233131482186;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0.47577982136453006;0.5242201786354699
0.14796827021773507;0.13983664016473218;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0.5141269828270071;0.4858730171729929
0.11683462600302302;0.16422687922459459;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.4156906009181318;0.5843093990818682
0.1291425897866168;0.14873325968586124;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4647492397478307;0.5352507602521692
0.13533030104036453;0.14466456679420922;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1;0.48333136277454997;0.5166686372254501
0.11683462600302302;0.17193126060373323;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.40459982089965274;0.5954001791003473
0.1431153272418881;0.1598864738229724;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0.47232500512844433;0.5276749948715557
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.13289790320497616;0.13560484552318605;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0.4949591906767583;0.5050408093232417
0.15011151535694264;0.13566518494584226;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0.5252755567472686;0.47472444325273144
0.11683462600302302;0.17193126060373323;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.40459982089965274;0.5954001791003473
0.14428452709097134;0.13566518494584226;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;1;0.5153944472427169;0.4846055527572831
0.18022336669061306;0.151250876095932;0;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0.5437024764746776;0.4562975235253224
0.1818801116212198;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0.5968121903959546;0.40318780960404543
0.14485322226730016;0.14559302062599883;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0.49872644529443877;0.5012735547055612
0.165822147837626;0.1248205645068412;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;1;0.5705360595489318;0.42946394045106817
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.1431153272418881;0.1598864738229724;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0.47232500512844433;0.5276749948715557
0.13088851355309963;0.15676057129255624;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;1;0.45502843724787306;0.544971562752127
0.15175066218179617;0.12259130099638477;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0.5531441869986051;0.4468558130013949
0.12506152528712833;0.1817605712925563;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0.40760273357511806;0.592397266424882
0.14485322226730016;0.13788863924686015;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0.5123161511760989;0.48768384882390114
0.17439637842464173;0.15125087609593196;0;0;0;1;1;0;1;0;0;1;0;0;1;0;1;0;0.5355376899504115;0.4644623100495885
0.12506152528712833;0.1817605712925563;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0.40760273357511806;0.592397266424882
0.1709339991712964;0.14040625565693088;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;1;0.5490263354014538;0.45097366459854615
0.15688011162121976;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0.5607814527719875;0.43921854722801246
0.13289790320497616;0.14485010317815245;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0.47848373399899535;0.5215162660010046
0.17879525848370637;0.13983664016473218;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0.5611342092305062;0.43886579076949384
0.12194647733669342;0.16251695175382294;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0.4286894724097909;0.5713105275902091
0.14183462600302305;0.16422687922459459;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0.46341870369336635;0.5365812963066336
0.15688011162121976;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0.5607814527719875;0.43921854722801246
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.14394841350409993;0.17912962104852775;0;1;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0.4455530803987589;0.5544469196012412
0.15590904598478322;0.14703500060952668;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;1;0.514646343895875;0.48535365610412495
0.14796827021773507;0.13983664016473218;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0.5141269828270071;0.4858730171729929
0.13463851355309964;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0.4415177965794145;0.5584822034205855
0.13397336669061302;0.1647964947167933;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0.4484166042033445;0.5515833957966555
0.146599146033783;0.17091595085355518;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;1;0.4617076399545179;0.5382923600454821
0.1291425897866168;0.15643764106499988;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4522112381571588;0.5477887618428412
0.15897336669061304;0.1647964947167933;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0.4910073037668368;0.5089926962331632
0.13765710981737678;0.14396794993568318;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0.488795670165432;0.511204329834568
0.14456560152064546;0.13518764106499986;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0.5167611291454014;0.4832388708545986
0.12506152528712833;0.15676057129255627;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0.443760538314523;0.556239461685477
0.14694647733669342;0.15481257037468424;1;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0.4869662681241054;0.5130337318758946
0.18582600903792704;0.12435584944082033;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0.599087290111969;0.40091270988803096
